location,source,target
0x472768@mhfdat-jp.bin,リアンFZハット・赤,Lien GS Head・Red
0x47276c@mhfdat-jp.bin,リアンHCハット・赤,Lien FZ Hat・Red
0x472770@mhfdat-jp.bin,リアンHSハット・赤,Lien HC Hat・Red
0x472774@mhfdat-jp.bin,リアンGSハット・赤,Lien HS Hat・Red
0x472778@mhfdat-jp.bin,リアンFZヘッド・黒,Lien GS Hat・Red
0x47277c@mhfdat-jp.bin,リアンHCヘッド・黒,Lien FZ Head・Black
0x472780@mhfdat-jp.bin,リアンHSヘッド・黒,Lien HC Head・Black
0x472784@mhfdat-jp.bin,リアンGSヘッド・黒,Lien HS Head・Black
0x472788@mhfdat-jp.bin,リアンFZハット・黒,Lien GS Head・Black
0x47278c@mhfdat-jp.bin,リアンHCハット・黒,Lien FZ Hat・Black
0x472790@mhfdat-jp.bin,リアンHSハット・黒,Lien HC Hat・Black
0x472794@mhfdat-jp.bin,リアンGSハット・黒,Lien HS Hat・Black
0x472798@mhfdat-jp.bin,リアンFZヘッド・白,Lien GS Hat・Black
0x47279c@mhfdat-jp.bin,リアンHCヘッド・白,Lien FZ Head・White
0x4727a0@mhfdat-jp.bin,リアンHSヘッド・白,Lien HC Head・White
0x4727a4@mhfdat-jp.bin,リアンGSヘッド・白,Lien HS Head・White
0x4727a8@mhfdat-jp.bin,リアンFZハット・白,Lien GS Head・White
0x4727ac@mhfdat-jp.bin,リアンHCハット・白,Lien FZ Hat・White
0x4727b0@mhfdat-jp.bin,リアンHSハット・白,Lien HC Hat・White
0x4727b4@mhfdat-jp.bin,リアンGSハット・白,Lien HS Hat・White
0x4727b8@mhfdat-jp.bin,メレティFZヘッド・赤,Lien GS Hat・White
0x4727bc@mhfdat-jp.bin,メレティHCヘッド・赤,Melety FZ Head・Red
0x4727c0@mhfdat-jp.bin,メレティHSヘッド・赤,Melety HC Head・Red
0x4727c4@mhfdat-jp.bin,メレティGSヘッド・赤,Melety HS Head・Red
0x4727c8@mhfdat-jp.bin,メレティFZヘッド・青,Melety GS Head・Red
0x4727cc@mhfdat-jp.bin,メレティHCヘッド・青,Melety FZ Head・Blue
0x4727d0@mhfdat-jp.bin,メレティHSヘッド・青,Melety HC Head・Blue
0x4727d4@mhfdat-jp.bin,メレティGSヘッド・青,Melety HS Head・Blue
0x4727d8@mhfdat-jp.bin,メレティFZヘッド・黒,Melety GS Head・Blue
0x4727dc@mhfdat-jp.bin,メレティHCヘッド・黒,Melety FZ Head・Black
0x4727e0@mhfdat-jp.bin,メレティHSヘッド・黒,Melety HC Head・Black
0x4727e4@mhfdat-jp.bin,メレティGSヘッド・黒,Melety HS Head・Black
0x4727e8@mhfdat-jp.bin,メレティFZハット・白,Melety GS Head・Black
0x4727ec@mhfdat-jp.bin,メレティHCハット・白,Melety FZ Hat・White
0x4727f0@mhfdat-jp.bin,メレティHSハット・白,Melety HC Hat・White
0x4727f4@mhfdat-jp.bin,メレティGSハット・白,Melety HS Hat・White
0x4727f8@mhfdat-jp.bin,メレティFZハット・赤,Melety GS Hat・White
0x4727fc@mhfdat-jp.bin,メレティHCハット・赤,Melety FZ Hat・Red
0x472800@mhfdat-jp.bin,メレティHSハット・赤,Melety HC Hat・Red
0x472804@mhfdat-jp.bin,メレティGSハット・赤,Melety HS Hat・Red
0x472808@mhfdat-jp.bin,メレティFZハット・黒,Melety GS Hat・Red
0x47280c@mhfdat-jp.bin,メレティHCハット・黒,Melety FZ Hat・Black
0x472810@mhfdat-jp.bin,メレティHSハット・黒,Melety HC Hat・Black
0x472814@mhfdat-jp.bin,メレティGSハット・黒,Melety HS Hat・Black
0x472818@mhfdat-jp.bin,リゲリアFZヘルム・赤,Melety GS Hat・Black
0x47281c@mhfdat-jp.bin,リゲリアHCヘルム・赤,Regelia FZ Helm・Red
0x472820@mhfdat-jp.bin,リゲリアHSヘルム・赤,Regelia HC Helm・Red
0x472824@mhfdat-jp.bin,リゲリアGSヘルム・赤,Regelia HS Helm・Red
0x472828@mhfdat-jp.bin,リゲリアFZヘルム・緑,Regelia GS Helm・Red
0x47282c@mhfdat-jp.bin,リゲリアHCヘルム・緑,Regelia FZ Helm・Green
0x472830@mhfdat-jp.bin,リゲリアHSヘルム・緑,Regelia HC Helm・Green
0x472834@mhfdat-jp.bin,リゲリアGSヘルム・緑,Regelia HS Helm・Green
0x472838@mhfdat-jp.bin,リゲリアFZヘルム・青,Regelia GS Helm・Green
0x47283c@mhfdat-jp.bin,リゲリアHCヘルム・青,Regelia FZ Helm・Blue
0x472840@mhfdat-jp.bin,リゲリアHSヘルム・青,Regelia HC Helm・Blue
0x472844@mhfdat-jp.bin,リゲリアGSヘルム・青,Regelia HS Helm・Blue
0x472848@mhfdat-jp.bin,リゲリアFZマスク・白,Regelia GS Helm・Blue
0x47284c@mhfdat-jp.bin,リゲリアHCマスク・白,Regelia FZ Mask・White
0x472850@mhfdat-jp.bin,リゲリアHSマスク・白,Regelia HC Mask・White
0x472854@mhfdat-jp.bin,リゲリアGSマスク・白,Regelia HS Mask・White
0x472858@mhfdat-jp.bin,リゲリアFZマスク・赤,Regelia GS Mask・White
0x47285c@mhfdat-jp.bin,リゲリアHCマスク・赤,Regelia FZ Mask・Red
0x472860@mhfdat-jp.bin,リゲリアHSマスク・赤,Regelia HC Mask・Red
0x472864@mhfdat-jp.bin,リゲリアGSマスク・赤,Regelia HS Mask・Red
0x472868@mhfdat-jp.bin,リゲリアFZマスク・緑,Regelia GS Mask・Red
0x47286c@mhfdat-jp.bin,リゲリアHCマスク・緑,Regelia FZ Mask・Green
0x472870@mhfdat-jp.bin,リゲリアHSマスク・緑,Regelia HC Mask・Green
0x472874@mhfdat-jp.bin,リゲリアGSマスク・緑,Regelia HS Mask・Green
0x472878@mhfdat-jp.bin,スリートHSヘッド・銀,Regelia GS Mask・Green
0x47287c@mhfdat-jp.bin,スリートGSヘッド・銀,Suriito HS Head・Silver
0x472880@mhfdat-jp.bin,スリートHSハール・銀,Suriito GS Head・Silver
0x472884@mhfdat-jp.bin,スリートGSハール・銀,Suriito HS Haar・Silver
0x472888@mhfdat-jp.bin,スリートHSヘッド・赤,Suriito GS Haar・Silver
0x47288c@mhfdat-jp.bin,スリートGSヘッド・赤,Suriito HS Head・Red
0x472890@mhfdat-jp.bin,スリートHSハール・赤,Suriito GS Head・Red
0x472894@mhfdat-jp.bin,スリートGSハール・赤,Suriito HS Haar・Red
0x472898@mhfdat-jp.bin,スリートHSヘッド・青,Suriito GS Haar・Red
0x47289c@mhfdat-jp.bin,スリートGSヘッド・青,Suriito HS Head・Blue
0x4728a0@mhfdat-jp.bin,スリートHSハール・青,Suriito GS Head・Blue
0x4728a4@mhfdat-jp.bin,スリートGSハール・青,Suriito HS Haar・Blue
0x4728a8@mhfdat-jp.bin,ステノHSヘルム・桃,Suriito GS Haar・Blue
0x4728ac@mhfdat-jp.bin,ステノGSヘルム・桃,Steno HS Helm・Peach
0x4728b0@mhfdat-jp.bin,ステノHSキャップ・桃,Steno GS Helm・Peach
0x4728b4@mhfdat-jp.bin,ステノGSキャップ・桃,Steno HS Cap・Peach
0x4728b8@mhfdat-jp.bin,ステノHSヘルム・青,Steno GS Cap・Peach
0x4728bc@mhfdat-jp.bin,ステノGSヘルム・青,Steno HS Helm・Blue
0x4728c0@mhfdat-jp.bin,ステノHSキャップ・青,Steno GS Helm・Blue
0x4728c4@mhfdat-jp.bin,ステノGSキャップ・青,Steno HS Cap・Blue
0x4728c8@mhfdat-jp.bin,ステノHSヘルム・赤,Steno GS Cap・Blue
0x4728cc@mhfdat-jp.bin,ステノGSヘルム・赤,Steno HS Helm・Red
0x4728d0@mhfdat-jp.bin,ステノHSキャップ・赤,Steno GS Helm・Red
0x4728d4@mhfdat-jp.bin,ステノGSキャップ・赤,Steno HS Cap・Red
0x4728d8@mhfdat-jp.bin,エディオHCヘルム・赤,Steno GS Cap・Red
0x4728dc@mhfdat-jp.bin,エディオHSヘルム・赤,Edio HC Helm・Red
0x4728e0@mhfdat-jp.bin,エディオGSヘルム・赤,Edio HS Helm・Red
0x4728e4@mhfdat-jp.bin,エディオHCマスク・赤,Edio GS Helm・Red
0x4728e8@mhfdat-jp.bin,エディオHSマスク・赤,Edio HC Mask・Red
0x4728ec@mhfdat-jp.bin,エディオGSマスク・赤,Edio HS Mask・Red
0x4728f0@mhfdat-jp.bin,エディオHCヘルム・黄,Edio GS Mask・Red
0x4728f4@mhfdat-jp.bin,エディオHSヘルム・黄,Edio HC Helm・Yellow
0x4728f8@mhfdat-jp.bin,エディオGSヘルム・黄,Edio HS Helm・Yellow
0x4728fc@mhfdat-jp.bin,エディオHCマスク・黄,Edio GS Helm・Yellow
0x472900@mhfdat-jp.bin,エディオHSマスク・黄,Edio HC Mask・Yellow
0x472904@mhfdat-jp.bin,エディオGSマスク・黄,Edio HS Mask・Yellow
0x472908@mhfdat-jp.bin,エディオHCヘルム・黒,Edio GS Mask・Yellow
0x47290c@mhfdat-jp.bin,エディオHSヘルム・黒,Edio HC Helm・Black
0x472910@mhfdat-jp.bin,エディオGSヘルム・黒,Edio HS Helm・Black
0x472914@mhfdat-jp.bin,エディオHCマスク・黒,Edio GS Helm・Black
0x472918@mhfdat-jp.bin,エディオHSマスク・黒,Edio HC Mask・Black
0x47291c@mhfdat-jp.bin,エディオGSマスク・黒,Edio HS Mask・Black
0x472920@mhfdat-jp.bin,ガリトスHCヘッド・赤,Edio GS Mask・Black
0x472924@mhfdat-jp.bin,ガリトスHSヘッド・赤,Galitos HC Head・Red
0x472928@mhfdat-jp.bin,ガリトスGSヘッド・赤,Galitos HS Head・Red
0x47292c@mhfdat-jp.bin,ガリトスHCバンド・赤,Galitos GS Head・Red
0x472930@mhfdat-jp.bin,ガリトスHSバンド・赤,Galitos HC Band・Red
0x472934@mhfdat-jp.bin,ガリトスGSバンド・赤,Galitos HS Band・Red
0x472938@mhfdat-jp.bin,ガリトスHCヘッド・黒,Galitos GS Band・Red
0x47293c@mhfdat-jp.bin,ガリトスHSヘッド・黒,Galitos HC Head・Black
0x472940@mhfdat-jp.bin,ガリトスGSヘッド・黒,Galitos HS Head・Black
0x472944@mhfdat-jp.bin,ガリトスHCバンド・黒,Galitos GS Head・Black
0x472948@mhfdat-jp.bin,ガリトスHSバンド・黒,Galitos HC Band・Black
0x47294c@mhfdat-jp.bin,ガリトスGSバンド・黒,Galitos HS Band・Black
0x472950@mhfdat-jp.bin,ガリトスHCヘッド・水,Galitos GS Band・Black
0x472954@mhfdat-jp.bin,ガリトスHSヘッド・水,Galitos HC Head・Water
0x472958@mhfdat-jp.bin,ガリトスGSヘッド・水,Galitos HS Head・Water
0x47295c@mhfdat-jp.bin,ガリトスHCバンド・水,Galitos GS Head・Water
0x472960@mhfdat-jp.bin,ガリトスHSバンド・水,Galitos HC Band・Water
0x472964@mhfdat-jp.bin,ガリトスGSバンド・水,Galitos HS Band・Water
0x472968@mhfdat-jp.bin,星祭FZ面【青】,Galitos GS Band・Water
0x47296c@mhfdat-jp.bin,星祭HC面【青】,Star Festival FZ Mask [Blue 】
0x472970@mhfdat-jp.bin,星祭HS面【青】,Star Festival HC Mask [Blue 】
0x472974@mhfdat-jp.bin,星祭GS面【青】,Star Festival HS Mask [Blue 】
0x472978@mhfdat-jp.bin,七夕FZ面【青】,Star Festival GS Mask [Blue 】
0x47297c@mhfdat-jp.bin,七夕HC面【青】,Tanabata FZ Mask [Blue 】
0x472980@mhfdat-jp.bin,七夕HS面【青】,Tanabata HC Mask [Blue 】
0x472984@mhfdat-jp.bin,七夕GS面【青】,Tanabata HS Mask [Blue 】
0x472988@mhfdat-jp.bin,星祭FZ面【黒】,Tanabata GS Mask [Blue 】
0x47298c@mhfdat-jp.bin,星祭HC面【黒】,Star Festival FZ Mask [Black 】
0x472990@mhfdat-jp.bin,星祭HS面【黒】,Star Festival HC Mask [Black 】
0x472994@mhfdat-jp.bin,星祭GS面【黒】,Star Festival HS Mask [Black 】
0x472998@mhfdat-jp.bin,七夕FZ面【黒】,Star Festival GS Mask [Black 】
0x47299c@mhfdat-jp.bin,七夕HC面【黒】,Tanabata FZ Mask [Black 】
0x4729a0@mhfdat-jp.bin,七夕HS面【黒】,Tanabata HC Mask [Black 】
0x4729a4@mhfdat-jp.bin,七夕GS面【黒】,Tanabata HS Mask [Black 】
0x4729a8@mhfdat-jp.bin,星祭FZ面【白】,Tanabata GS Mask [Black 】
0x4729ac@mhfdat-jp.bin,星祭HC面【白】,Star Festival FZ Mask [White 】
0x4729b0@mhfdat-jp.bin,星祭HS面【白】,Star Festival HC Mask [White 】
0x4729b4@mhfdat-jp.bin,星祭GS面【白】,Star Festival HS Mask [White 】
0x4729b8@mhfdat-jp.bin,七夕FZ面【白】,Star Festival GS Mask [White 】
0x4729bc@mhfdat-jp.bin,七夕HC面【白】,Tanabata FZ Mask [White 】
0x4729c0@mhfdat-jp.bin,七夕HS面【白】,Tanabata HC Mask [White 】
0x4729c4@mhfdat-jp.bin,七夕GS面【白】,Tanabata HS Mask [White 】
0x4729c8@mhfdat-jp.bin,ダミー,Tanabata GS Mask [White 】
0x4729cc@mhfdat-jp.bin,ダミー,ダミー
0x4729d0@mhfdat-jp.bin,ダミー,ダミー
0x4729d4@mhfdat-jp.bin,ダミー,ダミー
0x4729d8@mhfdat-jp.bin,ダミー,ダミー
0x4729dc@mhfdat-jp.bin,ダミー,ダミー
0x4729e0@mhfdat-jp.bin,ダミー,ダミー
0x4729e4@mhfdat-jp.bin,ダミー,ダミー
0x4729e8@mhfdat-jp.bin,ダミー,ダミー
0x4729ec@mhfdat-jp.bin,ダミー,ダミー
0x4729f0@mhfdat-jp.bin,ダミー,ダミー
0x4729f4@mhfdat-jp.bin,ダミー,ダミー
0x4729f8@mhfdat-jp.bin,ヴェルフHSヘルム,ダミー
0x4729fc@mhfdat-jp.bin,ヴェルフGSヘルム,ヴェルフHS Helm
0x472a00@mhfdat-jp.bin,ヴェルフHSキャップ,ヴェルフGS Helm
0x472a04@mhfdat-jp.bin,ヴェルフGSキャップ,ヴェルフHS Cap
0x472a08@mhfdat-jp.bin,テリオグHSヘルム,ヴェルフGS Cap
0x472a0c@mhfdat-jp.bin,テリオグGSヘルム,テリオグHS Helm
0x472a10@mhfdat-jp.bin,テリオグHSキャップ,テリオグGS Helm
0x472a14@mhfdat-jp.bin,テリオグGSキャップ,テリオグHS Cap
0x472a18@mhfdat-jp.bin,ベイルHSイヤリング,テリオグGS Cap
0x472a1c@mhfdat-jp.bin,ベイルGSイヤリング,Beil HS Earrings
0x472a20@mhfdat-jp.bin,ミクヘッド・白,Beil GS Earrings
0x472a24@mhfdat-jp.bin,ミクＦヘッド・白,Miku Head・White
0x472a28@mhfdat-jp.bin,ミクFZヘッド・白,Miku F Head・White
0x472a2c@mhfdat-jp.bin,ミクHCヘッド・白,Miku FZ Head・White
0x472a30@mhfdat-jp.bin,ミクHSヘッド・白,Miku HC Head・White
0x472a34@mhfdat-jp.bin,ミクGSヘッド・白,Miku HS Head・White
0x472a38@mhfdat-jp.bin,ミクピアス・白,Miku GS Head・White
0x472a3c@mhfdat-jp.bin,ミクＦピアス・白,Miku Piercings・White
0x472a40@mhfdat-jp.bin,ミクFZピアス・白,Miku F Piercings・White
0x472a44@mhfdat-jp.bin,ミクHCピアス・白,Miku FZ Piercings・White
0x472a48@mhfdat-jp.bin,ミクHSピアス・白,Miku HC Piercings・White
0x472a4c@mhfdat-jp.bin,ミクGSピアス・白,Miku HS Piercings・White
0x472a50@mhfdat-jp.bin,ミクヘッド・黄,Miku GS Piercings・White
0x472a54@mhfdat-jp.bin,ミクＦヘッド・黄,Miku Head・Yellow
0x472a58@mhfdat-jp.bin,ミクFZヘッド・黄,Miku F Head・Yellow
0x472a5c@mhfdat-jp.bin,ミクHCヘッド・黄,Miku FZ Head・Yellow
0x472a60@mhfdat-jp.bin,ミクHSヘッド・黄,Miku HC Head・Yellow
0x472a64@mhfdat-jp.bin,ミクGSヘッド・黄,Miku HS Head・Yellow
0x472a68@mhfdat-jp.bin,ミクピアス・黄,Miku GS Head・Yellow
0x472a6c@mhfdat-jp.bin,ミクＦピアス・黄,Miku Piercings・Yellow
0x472a70@mhfdat-jp.bin,ミクFZピアス・黄,Miku F Piercings・Yellow
0x472a74@mhfdat-jp.bin,ミクHCピアス・黄,Miku FZ Piercings・Yellow
0x472a78@mhfdat-jp.bin,ミクHSピアス・黄,Miku HC Piercings・Yellow
0x472a7c@mhfdat-jp.bin,ミクGSピアス・黄,Miku HS Piercings・Yellow
0x472a80@mhfdat-jp.bin,ミクヘッド・黒,Miku GS Piercings・Yellow
0x472a84@mhfdat-jp.bin,ミクＦヘッド・黒,Miku Head・Black
0x472a88@mhfdat-jp.bin,ミクFZヘッド・黒,Miku F Head・Black
0x472a8c@mhfdat-jp.bin,ミクHCヘッド・黒,Miku FZ Head・Black
0x472a90@mhfdat-jp.bin,ミクHSヘッド・黒,Miku HC Head・Black
0x472a94@mhfdat-jp.bin,ミクGSヘッド・黒,Miku HS Head・Black
0x472a98@mhfdat-jp.bin,ミクピアス・黒,Miku GS Head・Black
0x472a9c@mhfdat-jp.bin,ミクＦピアス・黒,Miku Piercings・Black
0x472aa0@mhfdat-jp.bin,ミクFZピアス・黒,Miku F Piercings・Black
0x472aa4@mhfdat-jp.bin,ミクHCピアス・黒,Miku FZ Piercings・Black
0x472aa8@mhfdat-jp.bin,ミクHSピアス・黒,Miku HC Piercings・Black
0x472aac@mhfdat-jp.bin,ミクGSピアス・黒,Miku HS Piercings・Black
0x472ab0@mhfdat-jp.bin,ミクヘッド・褐,Miku GS Piercings・Black
0x472ab4@mhfdat-jp.bin,ミクＦヘッド・褐,Miku Head・Brown
0x472ab8@mhfdat-jp.bin,ミクFZヘッド・褐,Miku F Head・Brown
0x472abc@mhfdat-jp.bin,ミクHCヘッド・褐,Miku FZ Head・Brown
0x472ac0@mhfdat-jp.bin,ミクHSヘッド・褐,Miku HC Head・Brown
0x472ac4@mhfdat-jp.bin,ミクGSヘッド・褐,Miku HS Head・Brown
0x472ac8@mhfdat-jp.bin,ミクピアス・褐,Miku GS Head・Brown
0x472acc@mhfdat-jp.bin,ミクＦピアス・褐,Miku Piercings・Brown
0x472ad0@mhfdat-jp.bin,ミクFZピアス・褐,Miku F Piercings・Brown
0x472ad4@mhfdat-jp.bin,ミクHCピアス・褐,Miku FZ Piercings・Brown
0x472ad8@mhfdat-jp.bin,ミクHSピアス・褐,Miku HC Piercings・Brown
0x472adc@mhfdat-jp.bin,ミクGSピアス・褐,Miku HS Piercings・Brown
0x472ae0@mhfdat-jp.bin,ランポスＧヘルム,Miku GS Piercings・Brown
0x472ae4@mhfdat-jp.bin,ランポスGFヘルム,Veloci G Helm
0x472ae8@mhfdat-jp.bin,ランポスGXヘルム,Veloci GF Helm
0x472aec@mhfdat-jp.bin,ランポスＧキャップ,Veloci GX Helm
0x472af0@mhfdat-jp.bin,ランポスGFキャップ,Veloci G Cap
0x472af4@mhfdat-jp.bin,ランポスGXキャップ,Veloci GF Cap
0x472af8@mhfdat-jp.bin,イーオスＧヘルム,Veloci GX Cap
0x472afc@mhfdat-jp.bin,イーオスGFヘルム,Io G Helm
0x472b00@mhfdat-jp.bin,イーオスGXヘルム,Io GF Helm
0x472b04@mhfdat-jp.bin,イーオスＧキャップ,Io GX Helm
0x472b08@mhfdat-jp.bin,イーオスGFキャップ,Io G Cap
0x472b0c@mhfdat-jp.bin,イーオスGXキャップ,Io GF Cap
0x472b10@mhfdat-jp.bin,ゲネポスＧヘルム,Io GX Cap
0x472b14@mhfdat-jp.bin,ゲネポスGFヘルム,Gen G Helm
0x472b18@mhfdat-jp.bin,ゲネポスGXヘルム,Gen GF Helm
0x472b1c@mhfdat-jp.bin,ゲネポスＧキャップ,Gen GX Helm
0x472b20@mhfdat-jp.bin,ゲネポスGFキャップ,Gen G Cap
0x472b24@mhfdat-jp.bin,ゲネポスGXキャップ,Gen GF Cap
0x472b28@mhfdat-jp.bin,ガレオスＧヘルム,Gen GX Cap
0x472b2c@mhfdat-jp.bin,ガレオスGFヘルム,Cepha G Helm
0x472b30@mhfdat-jp.bin,ガレオスGXヘルム,Cepha GF Helm
0x472b34@mhfdat-jp.bin,ガレオスＧキャップ,Cepha GX Helm
0x472b38@mhfdat-jp.bin,ガレオスGFキャップ,Cepha G Cap
0x472b3c@mhfdat-jp.bin,ガレオスGXキャップ,Cepha GF Cap
0x472b40@mhfdat-jp.bin,ディアブロＧヘルム,Cepha GX Cap
0x472b44@mhfdat-jp.bin,ディアブロGFヘルム,Diablos G Helm
0x472b48@mhfdat-jp.bin,ディアブロGXヘルム,Diablos GF Helm
0x472b4c@mhfdat-jp.bin,ディアブロＧキャップ,Diablos GX Helm
0x472b50@mhfdat-jp.bin,ディアブロGFキャップ,Diablos G Cap
0x472b54@mhfdat-jp.bin,ディアブロGXキャップ,Diablos GF Cap
0x472b58@mhfdat-jp.bin,ガノスＧヘルム,Diablos GX Cap
0x472b5c@mhfdat-jp.bin,ガノスGFヘルム,Plesioth G Helm
0x472b60@mhfdat-jp.bin,ガノスGXヘルム,Plesioth GF Helm
0x472b64@mhfdat-jp.bin,ガノスＧキャップ,Plesioth GX Helm
0x472b68@mhfdat-jp.bin,ガノスGFキャップ,Plesioth G Cap
0x472b6c@mhfdat-jp.bin,ガノスGXキャップ,Plesioth GF Cap
0x472b70@mhfdat-jp.bin,ベルＧヘルム,Plesioth GX Cap
0x472b74@mhfdat-jp.bin,ベルGFヘルム,Beru G Helm
0x472b78@mhfdat-jp.bin,ベルGXヘルム,Beru GF Helm
0x472b7c@mhfdat-jp.bin,ベルＧキャップ,Beru GX Helm
0x472b80@mhfdat-jp.bin,ベルGFキャップ,Beru G Cap
0x472b84@mhfdat-jp.bin,ベルGXキャップ,Beru GF Cap
0x472b88@mhfdat-jp.bin,グラビデＧヘルム,Beru GX Cap
0x472b8c@mhfdat-jp.bin,グラビデGFヘルム,Black Gravios G Helm
0x472b90@mhfdat-jp.bin,グラビデGXヘルム,Black Gravios GF Helm
0x472b94@mhfdat-jp.bin,グラビデＧキャップ,Black Gravios GX Helm
0x472b98@mhfdat-jp.bin,グラビデGFキャップ,Black Gravios G Cap
0x472b9c@mhfdat-jp.bin,グラビデGXキャップ,Black Gravios GF Cap
0x472ba0@mhfdat-jp.bin,ルナＧヘルム,Black Gravios GX Cap
0x472ba4@mhfdat-jp.bin,ルナGFヘルム,Lune G Helm
0x472ba8@mhfdat-jp.bin,ルナGXヘルム,Lune GF Helm
0x472bac@mhfdat-jp.bin,ルナＧキャップ,Lune GX Helm
0x472bb0@mhfdat-jp.bin,ルナGFキャップ,Lune G Cap
0x472bb4@mhfdat-jp.bin,ルナGXキャップ,Lune GF Cap
0x472bb8@mhfdat-jp.bin,ストロマヘルム,Lune GX Cap
0x472bbc@mhfdat-jp.bin,ストロマＦヘルム,Stroma Helm
0x472bc0@mhfdat-jp.bin,ストロマFXヘルム,Stroma F Helm
0x472bc4@mhfdat-jp.bin,ストロマＧヘルム,Stroma FX Helm
0x472bc8@mhfdat-jp.bin,ストロマキャップ,Stroma G Helm
0x472bcc@mhfdat-jp.bin,ストロマＦキャップ,Stroma Cap
0x472bd0@mhfdat-jp.bin,ストロマFXキャップ,Stroma F Cap
0x472bd4@mhfdat-jp.bin,ストロマＧキャップ,Stroma FX Cap
0x472bd8@mhfdat-jp.bin,プランダＧヘルム,Stroma G Cap
0x472bdc@mhfdat-jp.bin,プランダGFヘルム,Plunder G Helm
0x472be0@mhfdat-jp.bin,プランダGXヘルム,Plunder GF Helm
0x472be4@mhfdat-jp.bin,プランダＧキャップ,Plunder GX Helm
0x472be8@mhfdat-jp.bin,プランダGFキャップ,Plunder G Cap
0x472bec@mhfdat-jp.bin,プランダGXキャップ,Plunder GF Cap
0x472bf0@mhfdat-jp.bin,アルテラヘルム,Plunder GX Cap
0x472bf4@mhfdat-jp.bin,アルテラＦヘルム,Altera Helm
0x472bf8@mhfdat-jp.bin,アルテラFXヘルム,Altera F Helm
0x472bfc@mhfdat-jp.bin,アルテラＧヘルム,Altera FX Helm
0x472c00@mhfdat-jp.bin,アルテラGFヘルム,Altera G Helm
0x472c04@mhfdat-jp.bin,アルテラキャップ,Altera GF Helm
0x472c08@mhfdat-jp.bin,アルテラＦキャップ,Altera Cap
0x472c0c@mhfdat-jp.bin,アルテラFXキャップ,Altera F Cap
0x472c10@mhfdat-jp.bin,アルテラＧキャップ,Altera FX Cap
0x472c14@mhfdat-jp.bin,アルテラGFキャップ,Altera G Cap
0x472c18@mhfdat-jp.bin,ドラゴンＧヘッド,Altera GF Cap
0x472c1c@mhfdat-jp.bin,ドラゴンGFヘッド,Dragon G Head
0x472c20@mhfdat-jp.bin,ドラゴンGXヘッド,Dragon GF Head
0x472c24@mhfdat-jp.bin,ドラゴンＧフェイス,Dragon GX Head
0x472c28@mhfdat-jp.bin,ドラゴンGFフェイス,Dragon G Face
0x472c2c@mhfdat-jp.bin,ドラゴンGXフェイス,Dragon GF Face
0x472c30@mhfdat-jp.bin,イリークヘルム,Dragon GX Face
0x472c34@mhfdat-jp.bin,イリークＦヘルム,Iriku Helm
0x472c38@mhfdat-jp.bin,イリークFXヘルム,Iriku F Helm
0x472c3c@mhfdat-jp.bin,イリークHCヘルム,Iriku FX Helm
0x472c40@mhfdat-jp.bin,イリークキャップ,Iriku HC Helm
0x472c44@mhfdat-jp.bin,イリークＦキャップ,Iriku Cap
0x472c48@mhfdat-jp.bin,イリークFXキャップ,Iriku F Cap
0x472c4c@mhfdat-jp.bin,イリークHCキャップ,Iriku FX Cap
0x472c50@mhfdat-jp.bin,イリークＧヘルム,Iriku HC Cap
0x472c54@mhfdat-jp.bin,イリークGFヘルム,Iriku G Helm
0x472c58@mhfdat-jp.bin,イリークGXヘルム,Iriku GF Helm
0x472c5c@mhfdat-jp.bin,イリークＧキャップ,Iriku GX Helm
0x472c60@mhfdat-jp.bin,イリークGFキャップ,Iriku G Cap
0x472c64@mhfdat-jp.bin,イリークGXキャップ,Iriku GF Cap
0x472c68@mhfdat-jp.bin,アフティＧヘルム,Iriku GX Cap
0x472c6c@mhfdat-jp.bin,アフティGFヘルム,Afti G Helm
0x472c70@mhfdat-jp.bin,アフティGXヘルム,Afti GF Helm
0x472c74@mhfdat-jp.bin,アフティＧキャップ,Afti GX Helm
0x472c78@mhfdat-jp.bin,アフティGFキャップ,Afti G Cap
0x472c7c@mhfdat-jp.bin,アフティGXキャップ,Afti GF Cap
0x472c80@mhfdat-jp.bin,セクティヘルム・黒,Afti GX Cap
